Datum;Tag;Monat;Jahr;Standort;Produkthauptgruppe;Produktgruppe;Menge
2003-11-05;5;11;2003;BY;Schreibwaren;Stifte;2
2003-11-06;6;11;2003;BW;Schreibwaren;Stifte;7
2003-11-06;6;11;2003;HS;Schreibwaren;Papier;5
2003-11-06;6;11;2003;HS;Zeitschriften;Magazin;6
2003-11-06;6;11;2003;RP;Schreibwaren;Papier;5
2003-11-06;6;11;2003;BY;Lebensmittel;Gebäck;10
2003-11-07;7;11;2003;HS;Zeitschriften;Tageszeitung;9
2003-11-07;7;11;2003;RP;Schreibwaren;Papier;12
2003-11-07;7;11;2003;RP;Zeitschriften;Magazin;8
2003-11-08;8;11;2003;BY;Zeitschriften;Magazin;12
2003-11-08;8;11;2003;HS;Zeitschriften;Tageszeitung;12
2003-11-08;8;11;2003;HS;Lebensmittel;Süsses;9
2003-11-08;8;11;2003;BY;Lebensmittel;Süsses;4
2003-11-08;8;11;2003;BY;Zeitschriften;Magazin;13
2003-11-08;8;11;2003;RP;Schreibwaren;Papier;8
2003-11-08;8;11;2003;HS;Zeitschriften;Magazin;5
2003-11-08;8;11;2003;RP;Lebensmittel;Süsses;1
2003-11-08;8;11;2003;BW;Schreibwaren;Papier;7
2003-11-09;9;11;2003;RP;Zeitschriften;Tageszeitung;3
2003-11-10;10;11;2003;BW;Schreibwaren;Stifte;10
2003-11-10;10;11;2003;RP;Schreibwaren;Papier;11
2003-11-10;10;11;2003;BW;Schreibwaren;Stifte;9
2003-11-10;10;11;2003;BY;Schreibwaren;Papier;9
2003-11-10;10;11;2003;HS;Schreibwaren;Papier;5
2003-11-10;10;11;2003;RP;Lebensmittel;Gebäck;9
2003-11-11;11;11;2003;BY;Lebensmittel;Süsses;7
2003-11-11;11;11;2003;RP;Schreibwaren;Stifte;6
2003-11-11;11;11;2003;RP;Schreibwaren;Stifte;7
2003-11-11;11;11;2003;HS;Zeitschriften;Tageszeitung;12
2003-11-11;11;11;2003;BW;Lebensmittel;Gebäck;9
2003-11-12;12;11;2003;BW;Lebensmittel;Gebäck;11
2003-11-12;12;11;2003;RP;Zeitschriften;Tageszeitung;7
2003-11-12;12;11;2003;HS;Zeitschriften;Tageszeitung;1
2003-11-12;12;11;2003;BW;Lebensmittel;Gebäck;7
2003-11-12;12;11;2003;BW;Zeitschriften;Magazin;7
2003-11-12;12;11;2003;RP;Schreibwaren;Papier;6
2003-11-13;13;11;2003;RP;Schreibwaren;Papier;1
2003-11-13;13;11;2003;BY;Lebensmittel;Süsses;12
2003-11-13;13;11;2003;BY;Lebensmittel;Süsses;13
2003-11-13;13;11;2003;BY;Lebensmittel;Gebäck;2
2003-11-13;13;11;2003;HS;Zeitschriften;Tageszeitung;13
2003-11-13;13;11;2003;BW;Lebensmittel;Süsses;13
2003-11-13;13;11;2003;BW;Zeitschriften;Magazin;8
2003-11-14;14;11;2003;BY;Lebensmittel;Gebäck;6
2003-11-14;14;11;2003;BY;Lebensmittel;Süsses;5
2003-11-14;14;11;2003;HS;Lebensmittel;Süsses;12
2003-11-14;14;11;2003;RP;Lebensmittel;Süsses;12
2003-11-15;15;11;2003;HS;Zeitschriften;Tageszeitung;12
2003-11-15;15;11;2003;BW;Schreibwaren;Papier;10
2003-11-15;15;11;2003;BW;Schreibwaren;Papier;1
2003-11-15;15;11;2003;BY;Lebensmittel;Süsses;8
2003-11-15;15;11;2003;RP;Lebensmittel;Süsses;10
2003-11-15;15;11;2003;BY;Zeitschriften;Magazin;13
2003-11-15;15;11;2003;BY;Lebensmittel;Süsses;12
2003-11-15;15;11;2003;BW;Schreibwaren;Papier;9
2003-11-16;16;11;2003;BW;Schreibwaren;Stifte;4
2003-11-16;16;11;2003;BW;Schreibwaren;Papier;12
2003-11-16;16;11;2003;BY;Lebensmittel;Gebäck;3
2003-11-16;16;11;2003;HS;Lebensmittel;Süsses;7
2003-11-17;17;11;2003;RP;Zeitschriften;Magazin;2
2003-11-17;17;11;2003;HS;Schreibwaren;Papier;8
2003-11-17;17;11;2003;HS;Schreibwaren;Stifte;10
2003-11-17;17;11;2003;BW;Zeitschriften;Magazin;12
2003-11-17;17;11;2003;HS;Lebensmittel;Süsses;12
2003-11-18;18;11;2003;HS;Zeitschriften;Tageszeitung;11
2003-11-18;18;11;2003;RP;Lebensmittel;Süsses;8
2003-11-18;18;11;2003;RP;Schreibwaren;Papier;9
2003-11-18;18;11;2003;BW;Schreibwaren;Stifte;6
2003-11-19;19;11;2003;BY;Zeitschriften;Magazin;5
2003-11-19;19;11;2003;BY;Schreibwaren;Papier;6
2003-11-19;19;11;2003;HS;Zeitschriften;Magazin;12
2003-11-19;19;11;2003;BY;Schreibwaren;Stifte;10
2003-11-19;19;11;2003;BW;Zeitschriften;Tageszeitung;8
2003-11-20;20;11;2003;RP;Lebensmittel;Gebäck;12
2003-11-20;20;11;2003;BY;Zeitschriften;Magazin;7
2003-11-20;20;11;2003;RP;Zeitschriften;Magazin;6
2003-11-20;20;11;2003;BW;Lebensmittel;Gebäck;10
2003-11-21;21;11;2003;HS;Zeitschriften;Tageszeitung;2
2003-11-21;21;11;2003;HS;Schreibwaren;Papier;2
2003-11-21;21;11;2003;BW;Lebensmittel;Süsses;11
2003-11-21;21;11;2003;HS;Schreibwaren;Papier;9
2003-11-21;21;11;2003;HS;Lebensmittel;Süsses;5
2003-11-21;21;11;2003;BW;Schreibwaren;Stifte;12
2003-11-21;21;11;2003;RP;Lebensmittel;Gebäck;8
2003-11-21;21;11;2003;HS;Zeitschriften;Magazin;8
2003-11-22;22;11;2003;BW;Lebensmittel;Süsses;5
2003-11-22;22;11;2003;HS;Lebensmittel;Süsses;11
2003-11-22;22;11;2003;BY;Schreibwaren;Stifte;11
2003-11-22;22;11;2003;BY;Schreibwaren;Papier;1
2003-11-22;22;11;2003;RP;Zeitschriften;Tageszeitung;5
2003-11-22;22;11;2003;BY;Schreibwaren;Stifte;3
2003-11-22;22;11;2003;RP;Zeitschriften;Magazin;7
2003-11-22;22;11;2003;HS;Zeitschriften;Tageszeitung;12
2003-11-23;23;11;2003;HS;Zeitschriften;Tageszeitung;7
2003-11-24;24;11;2003;RP;Zeitschriften;Tageszeitung;6
2003-11-24;24;11;2003;BW;Schreibwaren;Papier;7
2003-11-24;24;11;2003;HS;Schreibwaren;Papier;1
2003-11-24;24;11;2003;RP;Zeitschriften;Magazin;5
2003-11-24;24;11;2003;BY;Schreibwaren;Papier;9
2003-11-24;24;11;2003;RP;Schreibwaren;Stifte;6
2003-11-24;24;11;2003;BW;Lebensmittel;Süsses;4
2003-11-24;24;11;2003;BY;Lebensmittel;Süsses;2
2003-11-25;25;11;2003;RP;Zeitschriften;Tageszeitung;1
2003-11-25;25;11;2003;BW;Schreibwaren;Stifte;9
2003-11-25;25;11;2003;BW;Schreibwaren;Stifte;6
2003-11-25;25;11;2003;BW;Lebensmittel;Süsses;9
2003-11-26;26;11;2003;BW;Zeitschriften;Magazin;10
2003-11-26;26;11;2003;RP;Zeitschriften;Tageszeitung;8
2003-11-26;26;11;2003;HS;Lebensmittel;Süsses;12
2003-11-26;26;11;2003;BW;Zeitschriften;Tageszeitung;5
2003-11-27;27;11;2003;HS;Zeitschriften;Magazin;12
2003-11-27;27;11;2003;HS;Lebensmittel;Süsses;5
2003-11-27;27;11;2003;BW;Schreibwaren;Stifte;10
2003-11-27;27;11;2003;HS;Zeitschriften;Tageszeitung;2
2003-11-27;27;11;2003;BY;Schreibwaren;Papier;4
2003-11-27;27;11;2003;HS;Lebensmittel;Süsses;13
2003-11-27;27;11;2003;BW;Lebensmittel;Gebäck;9
2003-11-27;27;11;2003;RP;Lebensmittel;Gebäck;2
2003-11-27;27;11;2003;BW;Zeitschriften;Magazin;3
2003-11-28;28;11;2003;RP;Lebensmittel;Gebäck;6
2003-11-28;28;11;2003;BW;Lebensmittel;Gebäck;12
2003-11-28;28;11;2003;BY;Lebensmittel;Süsses;4
2003-11-28;28;11;2003;HS;Zeitschriften;Tageszeitung;10
2003-11-28;28;11;2003;BY;Lebensmittel;Süsses;13
2003-11-28;28;11;2003;RP;Zeitschriften;Tageszeitung;2
2003-11-28;28;11;2003;BW;Lebensmittel;Süsses;11
2003-11-29;29;11;2003;BY;Zeitschriften;Magazin;8
2003-11-29;29;11;2003;HS;Zeitschriften;Tageszeitung;6
2003-11-29;29;11;2003;HS;Zeitschriften;Magazin;2
2003-11-29;29;11;2003;RP;Zeitschriften;Magazin;6
2003-11-29;29;11;2003;BW;Zeitschriften;Tageszeitung;12
2003-11-29;29;11;2003;HS;Zeitschriften;Tageszeitung;8
2003-11-30;30;11;2003;HS;Lebensmittel;Gebäck;11
2003-11-30;30;11;2003;RP;Lebensmittel;Gebäck;10
2003-11-30;30;11;2003;BW;Lebensmittel;Süsses;7
2003-11-30;30;11;2003;HS;Zeitschriften;Tageszeitung;5
2003-11-30;30;11;2003;BW;Zeitschriften;Magazin;13
2003-11-30;30;11;2003;RP;Schreibwaren;Papier;1
2003-11-30;30;11;2003;BW;Zeitschriften;Tageszeitung;11
2003-11-30;30;11;2003;BY;Schreibwaren;Stifte;3
2003-11-30;30;11;2003;HS;Schreibwaren;Papier;10
2003-11-30;30;11;2003;BY;Zeitschriften;Magazin;4
2003-11-30;30;11;2003;HS;Schreibwaren;Stifte;8
2003-11-30;30;11;2003;RP;Schreibwaren;Stifte;1
2003-12-01;1;12;2003;HS;Schreibwaren;Papier;8
2003-12-01;1;12;2003;BW;Schreibwaren;Papier;10
2003-12-01;1;12;2003;RP;Lebensmittel;Gebäck;4
2003-12-02;2;12;2003;BY;Lebensmittel;Süsses;11
2003-12-02;2;12;2003;HS;Lebensmittel;Süsses;13
2003-12-02;2;12;2003;HS;Lebensmittel;Süsses;12
2003-12-02;2;12;2003;BW;Lebensmittel;Süsses;7
2003-12-02;2;12;2003;BY;Zeitschriften;Tageszeitung;10
2003-12-02;2;12;2003;BW;Schreibwaren;Stifte;3
2003-12-03;3;12;2003;RP;Lebensmittel;Süsses;9
2003-12-03;3;12;2003;HS;Lebensmittel;Süsses;12
2003-12-03;3;12;2003;HS;Lebensmittel;Gebäck;2
2003-12-03;3;12;2003;RP;Zeitschriften;Magazin;12
2003-12-03;3;12;2003;BW;Zeitschriften;Magazin;3
2003-12-04;4;12;2003;BY;Lebensmittel;Gebäck;12
2003-12-04;4;12;2003;HS;Lebensmittel;Süsses;1
2003-12-04;4;12;2003;BW;Schreibwaren;Papier;10
2003-12-04;4;12;2003;BY;Zeitschriften;Magazin;9
2003-12-05;5;12;2003;BY;Zeitschriften;Tageszeitung;9
2003-12-05;5;12;2003;BW;Schreibwaren;Papier;8
2003-12-05;5;12;2003;BW;Schreibwaren;Papier;2
2003-12-05;5;12;2003;BW;Lebensmittel;Süsses;1
2003-12-06;6;12;2003;HS;Schreibwaren;Papier;9
2003-12-06;6;12;2003;BY;Lebensmittel;Süsses;8
2003-12-06;6;12;2003;HS;Schreibwaren;Papier;9
2003-12-06;6;12;2003;BW;Zeitschriften;Magazin;11
2003-12-06;6;12;2003;RP;Schreibwaren;Papier;13
2003-12-06;6;12;2003;BY;Zeitschriften;Magazin;13
2003-12-07;7;12;2003;BY;Lebensmittel;Süsses;7
2003-12-07;7;12;2003;HS;Schreibwaren;Papier;13
2003-12-07;7;12;2003;BW;Schreibwaren;Papier;13
2003-12-07;7;12;2003;BY;Lebensmittel;Gebäck;10
2003-12-07;7;12;2003;RP;Schreibwaren;Papier;3
2003-12-08;8;12;2003;BY;Schreibwaren;Papier;2
2003-12-08;8;12;2003;BW;Schreibwaren;Stifte;1
2003-12-09;9;12;2003;BW;Schreibwaren;Papier;7
2003-12-09;9;12;2003;HS;Lebensmittel;Süsses;4
2003-12-09;9;12;2003;HS;Lebensmittel;Gebäck;1
2003-12-09;9;12;2003;BW;Schreibwaren;Papier;12
2003-12-09;9;12;2003;BW;Lebensmittel;Gebäck;6
2003-12-09;9;12;2003;BW;Schreibwaren;Stifte;13
2003-12-09;9;12;2003;BY;Lebensmittel;Gebäck;3
2003-12-10;10;12;2003;RP;Lebensmittel;Süsses;2
2003-12-10;10;12;2003;BW;Lebensmittel;Süsses;11
2003-12-10;10;12;2003;RP;Zeitschriften;Tageszeitung;8
2003-12-10;10;12;2003;BW;Schreibwaren;Stifte;5
2003-12-10;10;12;2003;RP;Zeitschriften;Tageszeitung;5
2003-12-11;11;12;2003;BW;Schreibwaren;Stifte;1
2003-12-11;11;12;2003;BY;Lebensmittel;Süsses;9
2003-12-12;12;12;2003;BY;Zeitschriften;Tageszeitung;12
2003-12-13;13;12;2003;BY;Schreibwaren;Papier;3
2003-12-13;13;12;2003;BW;Lebensmittel;Gebäck;5
2003-12-13;13;12;2003;RP;Zeitschriften;Tageszeitung;4
2003-12-13;13;12;2003;RP;Schreibwaren;Papier;6
2003-12-14;14;12;2003;BW;Schreibwaren;Papier;12
2003-12-14;14;12;2003;RP;Lebensmittel;Süsses;5
2003-12-14;14;12;2003;RP;Schreibwaren;Stifte;13
2003-12-14;14;12;2003;BW;Lebensmittel;Süsses;3
2003-12-14;14;12;2003;RP;Lebensmittel;Süsses;12
2003-12-14;14;12;2003;HS;Lebensmittel;Süsses;7
2003-12-15;15;12;2003;RP;Zeitschriften;Tageszeitung;1
2003-12-15;15;12;2003;BY;Zeitschriften;Magazin;5
2003-12-15;15;12;2003;HS;Zeitschriften;Magazin;6
2003-12-15;15;12;2003;RP;Schreibwaren;Stifte;11
2003-12-15;15;12;2003;HS;Schreibwaren;Papier;5
2003-12-15;15;12;2003;BW;Zeitschriften;Tageszeitung;3
2003-12-15;15;12;2003;BW;Zeitschriften;Tageszeitung;10
2003-12-15;15;12;2003;RP;Schreibwaren;Stifte;9
2003-12-15;15;12;2003;RP;Schreibwaren;Stifte;8
2003-12-16;16;12;2003;BW;Lebensmittel;Gebäck;6
2003-12-16;16;12;2003;RP;Schreibwaren;Stifte;9
2003-12-16;16;12;2003;RP;Lebensmittel;Süsses;3
2003-12-16;16;12;2003;RP;Schreibwaren;Stifte;1
2003-12-16;16;12;2003;BY;Zeitschriften;Magazin;12
2003-12-17;17;12;2003;HS;Schreibwaren;Papier;2
2003-12-17;17;12;2003;RP;Lebensmittel;Süsses;8
2003-12-17;17;12;2003;BY;Lebensmittel;Gebäck;11
2003-12-17;17;12;2003;RP;Zeitschriften;Tageszeitung;3
2003-12-17;17;12;2003;HS;Zeitschriften;Magazin;3
2003-12-17;17;12;2003;BW;Lebensmittel;Süsses;1
2003-12-17;17;12;2003;BY;Zeitschriften;Tageszeitung;3
2003-12-17;17;12;2003;RP;Schreibwaren;Stifte;4
2003-12-17;17;12;2003;HS;Lebensmittel;Gebäck;5
2003-12-18;18;12;2003;BY;Lebensmittel;Süsses;5
2003-12-18;18;12;2003;BY;Schreibwaren;Stifte;6
2003-12-18;18;12;2003;HS;Lebensmittel;Süsses;11
2003-12-19;19;12;2003;HS;Zeitschriften;Magazin;7
2003-12-19;19;12;2003;BY;Zeitschriften;Magazin;4
2003-12-19;19;12;2003;RP;Zeitschriften;Tageszeitung;5
2003-12-19;19;12;2003;RP;Zeitschriften;Tageszeitung;11
2003-12-19;19;12;2003;RP;Lebensmittel;Gebäck;4
2003-12-19;19;12;2003;BY;Schreibwaren;Stifte;10
2003-12-19;19;12;2003;HS;Schreibwaren;Papier;2
2003-12-20;20;12;2003;RP;Zeitschriften;Magazin;13
2003-12-20;20;12;2003;HS;Lebensmittel;Süsses;10
2003-12-20;20;12;2003;HS;Zeitschriften;Tageszeitung;11
2003-12-20;20;12;2003;HS;Zeitschriften;Magazin;4
2003-12-20;20;12;2003;HS;Schreibwaren;Papier;2
2003-12-20;20;12;2003;BY;Lebensmittel;Süsses;6
2003-12-20;20;12;2003;RP;Lebensmittel;Gebäck;12
2003-12-21;21;12;2003;BY;Schreibwaren;Stifte;3
2003-12-21;21;12;2003;BW;Lebensmittel;Gebäck;9
2003-12-21;21;12;2003;RP;Zeitschriften;Magazin;9
2003-12-21;21;12;2003;BY;Lebensmittel;Süsses;10
2003-12-21;21;12;2003;RP;Zeitschriften;Magazin;8
2003-12-22;22;12;2003;RP;Schreibwaren;Papier;11
2003-12-22;22;12;2003;RP;Schreibwaren;Stifte;3
2003-12-22;22;12;2003;BW;Schreibwaren;Stifte;10
2003-12-22;22;12;2003;RP;Zeitschriften;Tageszeitung;2
2003-12-22;22;12;2003;BW;Lebensmittel;Gebäck;5
2003-12-22;22;12;2003;BW;Schreibwaren;Papier;6
2003-12-22;22;12;2003;HS;Zeitschriften;Tageszeitung;10
2003-12-22;22;12;2003;RP;Zeitschriften;Tageszeitung;6
2003-12-22;22;12;2003;BY;Zeitschriften;Tageszeitung;6
2003-12-22;22;12;2003;BW;Zeitschriften;Magazin;12
2003-12-23;23;12;2003;HS;Schreibwaren;Papier;8
2003-12-23;23;12;2003;BY;Lebensmittel;Süsses;2
2003-12-23;23;12;2003;HS;Zeitschriften;Magazin;9
2003-12-23;23;12;2003;RP;Lebensmittel;Gebäck;2
2003-12-23;23;12;2003;BY;Lebensmittel;Süsses;8
2003-12-23;23;12;2003;HS;Schreibwaren;Papier;1
2003-12-24;24;12;2003;BY;Zeitschriften;Tageszeitung;5
2003-12-24;24;12;2003;RP;Schreibwaren;Papier;13
2003-12-24;24;12;2003;BW;Lebensmittel;Gebäck;6
2003-12-24;24;12;2003;HS;Zeitschriften;Magazin;10
2003-12-24;24;12;2003;BY;Schreibwaren;Stifte;7
2003-12-24;24;12;2003;HS;Lebensmittel;Süsses;4
2003-12-25;25;12;2003;BW;Schreibwaren;Papier;3
2003-12-25;25;12;2003;HS;Lebensmittel;Süsses;1
2003-12-25;25;12;2003;RP;Lebensmittel;Gebäck;2
2003-12-25;25;12;2003;RP;Schreibwaren;Papier;10
2003-12-25;25;12;2003;HS;Zeitschriften;Magazin;13
2003-12-25;25;12;2003;BY;Lebensmittel;Gebäck;3
2003-12-25;25;12;2003;HS;Lebensmittel;Gebäck;10
2003-12-25;25;12;2003;HS;Zeitschriften;Magazin;2
2003-12-25;25;12;2003;BW;Lebensmittel;Gebäck;6
2003-12-26;26;12;2003;BY;Schreibwaren;Papier;2
2003-12-26;26;12;2003;BW;Schreibwaren;Papier;6
2003-12-26;26;12;2003;HS;Lebensmittel;Süsses;1
2003-12-26;26;12;2003;HS;Lebensmittel;Gebäck;2
2003-12-27;27;12;2003;HS;Zeitschriften;Magazin;8
2003-12-27;27;12;2003;HS;Zeitschriften;Magazin;10
2003-12-27;27;12;2003;HS;Lebensmittel;Gebäck;3
2003-12-27;27;12;2003;HS;Schreibwaren;Stifte;11
2003-12-27;27;12;2003;HS;Lebensmittel;Gebäck;10
2003-12-27;27;12;2003;RP;Schreibwaren;Stifte;7
2003-12-27;27;12;2003;BW;Lebensmittel;Gebäck;5
2003-12-27;27;12;2003;BW;Lebensmittel;Süsses;13
2003-12-27;27;12;2003;HS;Zeitschriften;Tageszeitung;5
2003-12-27;27;12;2003;RP;Schreibwaren;Stifte;12
2003-12-27;27;12;2003;RP;Lebensmittel;Gebäck;2
2003-12-28;28;12;2003;BW;Lebensmittel;Gebäck;7
2003-12-28;28;12;2003;RP;Schreibwaren;Stifte;7
2003-12-28;28;12;2003;HS;Schreibwaren;Stifte;4
2003-12-28;28;12;2003;BY;Lebensmittel;Gebäck;10
2003-12-28;28;12;2003;BY;Schreibwaren;Papier;4
2003-12-28;28;12;2003;HS;Schreibwaren;Stifte;6
2003-12-29;29;12;2003;BW;Lebensmittel;Süsses;1
2003-12-29;29;12;2003;BW;Schreibwaren;Stifte;3
2003-12-29;29;12;2003;BW;Zeitschriften;Tageszeitung;4
2003-12-29;29;12;2003;RP;Zeitschriften;Tageszeitung;3
2003-12-29;29;12;2003;BY;Zeitschriften;Tageszeitung;6
2003-12-29;29;12;2003;BW;Schreibwaren;Stifte;12
2003-12-29;29;12;2003;HS;Zeitschriften;Magazin;13
2003-12-30;30;12;2003;RP;Schreibwaren;Papier;12
2003-12-30;30;12;2003;HS;Zeitschriften;Tageszeitung;4
2003-12-30;30;12;2003;RP;Lebensmittel;Gebäck;12
2003-12-30;30;12;2003;HS;Zeitschriften;Magazin;6
2003-12-31;31;12;2003;RP;Zeitschriften;Tageszeitung;7
2003-12-31;31;12;2003;HS;Schreibwaren;Papier;12
2003-12-31;31;12;2003;RP;Zeitschriften;Tageszeitung;1
2003-12-31;31;12;2003;BY;Lebensmittel;Süsses;2
2003-12-31;31;12;2003;BW;Lebensmittel;Süsses;11
2003-12-31;31;12;2003;BY;Lebensmittel;Gebäck;13
2004-01-01;1;1;2004;HS;Zeitschriften;Tageszeitung;11
2004-01-01;1;1;2004;BY;Zeitschriften;Tageszeitung;7
2004-01-01;1;1;2004;BY;Lebensmittel;Gebäck;11
2004-01-01;1;1;2004;HS;Schreibwaren;Stifte;2
2004-01-01;1;1;2004;BY;Lebensmittel;Gebäck;4
2004-01-01;1;1;2004;RP;Lebensmittel;Gebäck;4
2004-01-01;1;1;2004;BY;Lebensmittel;Süsses;7
2004-01-02;2;1;2004;HS;Zeitschriften;Magazin;11
2004-01-02;2;1;2004;RP;Zeitschriften;Magazin;3
2004-01-02;2;1;2004;BY;Lebensmittel;Gebäck;2
2004-01-03;3;1;2004;BW;Zeitschriften;Magazin;6
2004-01-03;3;1;2004;BY;Schreibwaren;Papier;11
2004-01-03;3;1;2004;BY;Lebensmittel;Gebäck;9
2004-01-03;3;1;2004;BY;Zeitschriften;Magazin;7
2004-01-04;4;1;2004;BY;Schreibwaren;Stifte;10
2004-01-04;4;1;2004;BW;Zeitschriften;Magazin;11
2004-01-04;4;1;2004;RP;Schreibwaren;Stifte;7
2004-01-04;4;1;2004;BY;Schreibwaren;Stifte;12
2004-01-04;4;1;2004;BW;Schreibwaren;Papier;11
2004-01-04;4;1;2004;BW;Lebensmittel;Gebäck;9
2004-01-04;4;1;2004;RP;Lebensmittel;Gebäck;12
2004-01-05;5;1;2004;BW;Schreibwaren;Papier;2
2004-01-05;5;1;2004;BW;Lebensmittel;Süsses;5
2004-01-05;5;1;2004;HS;Zeitschriften;Magazin;9
2004-01-05;5;1;2004;HS;Schreibwaren;Papier;6
2004-01-05;5;1;2004;BY;Lebensmittel;Süsses;3
2004-01-06;6;1;2004;BY;Lebensmittel;Süsses;6
2004-01-06;6;1;2004;RP;Lebensmittel;Gebäck;2
2004-01-06;6;1;2004;RP;Schreibwaren;Stifte;8
2004-01-07;7;1;2004;RP;Schreibwaren;Papier;2
2004-01-07;7;1;2004;HS;Zeitschriften;Tageszeitung;6
2004-01-07;7;1;2004;BY;Lebensmittel;Gebäck;9
2004-01-07;7;1;2004;HS;Lebensmittel;Süsses;7
2004-01-07;7;1;2004;HS;Zeitschriften;Magazin;13
2004-01-07;7;1;2004;HS;Lebensmittel;Süsses;4
2004-01-08;8;1;2004;RP;Schreibwaren;Papier;2
2004-01-08;8;1;2004;BY;Lebensmittel;Gebäck;9
2004-01-08;8;1;2004;BW;Schreibwaren;Papier;5
2004-01-08;8;1;2004;BW;Zeitschriften;Tageszeitung;6
2004-01-08;8;1;2004;BY;Lebensmittel;Gebäck;13
2004-01-08;8;1;2004;BY;Zeitschriften;Magazin;13
2004-01-09;9;1;2004;BY;Lebensmittel;Gebäck;12
2004-01-09;9;1;2004;HS;Schreibwaren;Stifte;8
2004-01-09;9;1;2004;RP;Schreibwaren;Stifte;13
2004-01-10;10;1;2004;RP;Zeitschriften;Tageszeitung;12
2004-01-10;10;1;2004;HS;Zeitschriften;Tageszeitung;9
2004-01-10;10;1;2004;BW;Zeitschriften;Magazin;4
2004-01-10;10;1;2004;BW;Lebensmittel;Gebäck;1
2004-01-10;10;1;2004;BY;Schreibwaren;Stifte;8
2004-01-11;11;1;2004;BW;Schreibwaren;Papier;6
2004-01-11;11;1;2004;BY;Schreibwaren;Papier;4
2004-01-11;11;1;2004;BW;Lebensmittel;Gebäck;7
2004-01-11;11;1;2004;RP;Schreibwaren;Papier;8
2004-01-11;11;1;2004;HS;Schreibwaren;Papier;9
2004-01-11;11;1;2004;BY;Lebensmittel;Gebäck;9
2004-01-11;11;1;2004;BY;Zeitschriften;Tageszeitung;1
2004-01-11;11;1;2004;RP;Schreibwaren;Papier;8
2004-01-11;11;1;2004;HS;Schreibwaren;Stifte;3
2004-01-12;12;1;2004;RP;Zeitschriften;Magazin;9
2004-01-12;12;1;2004;RP;Schreibwaren;Stifte;4
2004-01-13;13;1;2004;BY;Zeitschriften;Magazin;4
2004-01-13;13;1;2004;BY;Schreibwaren;Papier;8
2004-01-13;13;1;2004;BY;Lebensmittel;Süsses;6
2004-01-13;13;1;2004;HS;Lebensmittel;Gebäck;1
2004-01-14;14;1;2004;BW;Zeitschriften;Tageszeitung;1
2004-01-14;14;1;2004;RP;Zeitschriften;Tageszeitung;13
2004-01-14;14;1;2004;HS;Zeitschriften;Tageszeitung;12
2004-01-14;14;1;2004;BY;Lebensmittel;Gebäck;7
2004-01-14;14;1;2004;HS;Schreibwaren;Papier;11
2004-01-14;14;1;2004;BW;Lebensmittel;Süsses;11
2004-01-15;15;1;2004;RP;Schreibwaren;Papier;10
2004-01-15;15;1;2004;HS;Lebensmittel;Gebäck;9
2004-01-15;15;1;2004;RP;Schreibwaren;Papier;6
2004-01-15;15;1;2004;BW;Schreibwaren;Papier;11
2004-01-15;15;1;2004;HS;Schreibwaren;Stifte;9
2004-01-15;15;1;2004;RP;Lebensmittel;Gebäck;13
2004-01-16;16;1;2004;RP;Schreibwaren;Papier;1
2004-01-16;16;1;2004;RP;Schreibwaren;Papier;11
2004-01-16;16;1;2004;RP;Zeitschriften;Tageszeitung;4
2004-01-16;16;1;2004;RP;Lebensmittel;Gebäck;4
2004-01-16;16;1;2004;BY;Lebensmittel;Süsses;6
2004-01-16;16;1;2004;RP;Zeitschriften;Magazin;1
2004-01-17;17;1;2004;RP;Lebensmittel;Gebäck;2
2004-01-17;17;1;2004;BY;Schreibwaren;Papier;13
2004-01-17;17;1;2004;RP;Lebensmittel;Gebäck;4
2004-01-17;17;1;2004;RP;Schreibwaren;Stifte;7
2004-01-17;17;1;2004;HS;Zeitschriften;Tageszeitung;12
2004-01-17;17;1;2004;RP;Schreibwaren;Stifte;8
2004-01-17;17;1;2004;BY;Lebensmittel;Gebäck;10
2004-01-17;17;1;2004;BY;Schreibwaren;Papier;9
2004-01-18;18;1;2004;HS;Lebensmittel;Gebäck;11
2004-01-18;18;1;2004;BY;Schreibwaren;Papier;4
2004-01-18;18;1;2004;BW;Lebensmittel;Süsses;11
2004-01-18;18;1;2004;BY;Schreibwaren;Papier;12
2004-01-18;18;1;2004;HS;Schreibwaren;Stifte;8
2004-01-19;19;1;2004;BY;Zeitschriften;Magazin;8
2004-01-19;19;1;2004;RP;Zeitschriften;Magazin;3
2004-01-19;19;1;2004;BW;Schreibwaren;Papier;5
2004-01-19;19;1;2004;RP;Schreibwaren;Papier;6
2004-01-19;19;1;2004;BW;Schreibwaren;Papier;4
2004-01-20;20;1;2004;RP;Zeitschriften;Tageszeitung;4
2004-01-20;20;1;2004;HS;Zeitschriften;Tageszeitung;10
2004-01-21;21;1;2004;BW;Schreibwaren;Stifte;11
2004-01-21;21;1;2004;BW;Lebensmittel;Süsses;6
2004-01-21;21;1;2004;RP;Lebensmittel;Gebäck;13
2004-01-21;21;1;2004;HS;Zeitschriften;Magazin;4
2004-01-21;21;1;2004;HS;Zeitschriften;Tageszeitung;2
2004-01-21;21;1;2004;RP;Lebensmittel;Süsses;10
2004-01-22;22;1;2004;BY;Lebensmittel;Gebäck;4
2004-01-22;22;1;2004;HS;Zeitschriften;Tageszeitung;5
2004-01-22;22;1;2004;BW;Lebensmittel;Süsses;2
2004-01-22;22;1;2004;BY;Zeitschriften;Magazin;11
